timestamp,textblob_score,High,Low,Open,Close,Volume,Marketcap
2018-06-21,0.0,6810.93994140625,6715.169921875,6780.08984375,6729.740234375,3.529129984E9,1.15129700024E11
2019-02-07,0.25,3427.94560955,3394.21860755,3414.92953864,3399.47164359,5.00496268280801E9,5.95780759909339E10
2017-06-30,0.0,2559.25,2478.429931640625,2539.239990234375,2480.840087890625,8.60273024E8,4.0735082695E10
2018-12-29,-0.042,3963.75880829,3820.40868219,3932.49180904,3820.40868219,4.9916559174825E9,6.6672244158107E10
2019-02-28,0.4,3906.0584282,3845.82138085,3848.2620255,3854.78528208,8.399767798457041E9,6.77047741070288E10
2018-05-27,0.0,7381.740234375,7270.9599609375,7362.080078125,7368.22021484375,4.056519936E9,1.25695017596E11
2018-07-27,0.0072499999999999995,8262.66015625,7839.759765625,7950.39990234375,8165.009765625,5.195879936E9,1.40235573607E11
2018-06-13,-0.1105,6631.66015625,6285.6298828125,6596.8798828125,6349.89990234375,5.052349952E9,1.0853058583E11
2018-05-13,0.0,8773.5498046875,8395.1201171875,8515.490234375,8723.9404296875,5.866379776E9,1.48587777457E11
2019-04-19,0.0128,5336.68000293,5233.33520521,5298.15452927,5303.81261613,1.37802386551805E10,9.36383450022649E10
2018-04-12,0.2185,7899.22998046875,6806.509765625,6955.3798828125,7889.25,8.90625024E9,1.33912618634E11
2018-05-10,0.06666666666666667,9396.0400390625,9040.51953125,9325.9599609375,9043.9404296875,6.906699776E9,1.53988453198E11
2018-09-24,0.009666666666666665,6713.56,6580.899999999999,6704.77,6595.41,4.17731E9,1.14011060309E11
2018-12-13,0.0,3489.73939494,3298.13196161,3487.87935755,3313.67725772,4.34337245624872E9,5.7728688215976E10
2018-12-07,0.5,3512.59040851,3280.22875211,3512.59040851,3419.93720035,6.83561544839682E9,5.95476455780206E10
2018-07-14,-0.0225,6298.18994140625,6212.22021484375,6247.5,6276.1201171875,2.923670016E9,1.07631453835E11
2018-12-18,0.0,3701.34942887,3487.16920219,3544.76156472,3696.05912776,5.911325472511829E9,6.44225878012914E10
2018-06-29,0.0,6261.66015625,5835.75,5898.1298828125,6218.2998046875,3.966230016E9,1.0647470724E11
2018-10-16,0.0,6673.59,6571.37,6601.41,6596.11,4.0748E9,1.14283707152E11
2019-02-26,0.0,3891.57896247,3837.98643789,3878.6973183,3854.35793575,7.931218996384029E9,6.76832962233571E10
2019-05-04,0.1464285714285714,5886.8934994,5645.469321650001,5769.20253322,5831.167471669999,1.7567780765608498E10,1.03112021258803E11
2019-02-06,0.125,3469.09170088,3398.56538208,3469.09170088,3413.7677182999996,5.482196037614861E9,5.98211586116301E10
2018-04-24,0.11900000000000001,9732.6103515625,8927.830078125,8934.33984375,9697.5,1.0678800384E10,1.6483325625E11
2015-11-19,0.3,335.3340148925781,325.27301025390625,334.6789855957031,326.14898681640625,4.50111E7,4.84627245218E9
2018-09-06,0.03816666666666667,6755.14,6404.72,6755.14,6529.169999999999,5.52347E9,1.12649565532E11
2018-07-23,-0.08,7771.5,7409.10009765625,7414.7099609375,7711.10986328125,5.13248E9,1.32375368459E11
2018-04-20,0.0,8880.23046875,8244.5400390625,8286.8798828125,8845.830078125,8.438110208E9,1.50287113368E11
2018-07-11,0.0,6444.9599609375,6330.47021484375,6330.77001953125,6394.7099609375,3.644859904E9,1.09631867446E11
2019-02-21,0.2,4010.009483,3940.10818712,4000.25678662,3954.1182433,7.77512810244287E9,6.9398333876334E10
2019-04-24,0.09085714285714286,5642.04459312,5418.263328580001,5571.508176690001,5464.86664182,1.7048033399089901E10,9.653003814444801E10
2017-06-06,0.14800000000000002,2999.909912109375,2690.840087890625,2690.840087890625,2863.199951171875,2.089609984E9,4.688862216E10
2018-04-23,0.16666666666666666,8958.5498046875,8788.8095703125,8794.3896484375,8930.8798828125,6.925190144E9,1.51784994312E11
2018-07-24,0.0058,8424.26953125,7705.5,7716.509765625,8424.26953125,7.277689856E9,1.44634918474E11
2018-08-15,0.16,6588.490000000001,6221.420000000001,6221.420000000001,6308.52,4.89545E9,1.08581773101E11
2018-10-09,0.08333333333333333,6661.41,6606.94,6653.079999999999,6642.64,3.58081E9,1.15007759484E11
